"Story","Title","Result","Date","Stability","Duration (s)"
"Buscar administrador por email","Busqueda de administrador exitosa","SUCCESS","2023-04-26T16:51:30.124-05:00[America/Bogota]","0.0","0.81"
"Buscar administrador por email","Busqueda de admin fallida","SUCCESS","2023-04-26T16:51:30.972-05:00[America/Bogota]","0.0","2.38"
